id,filename,ext,embedding_no_type,element_type,function.name,function.parameters,function.type,embedding,author,repo_name,tag,import,import.name,import.from,import.path,constant,constant.name,constant.value,function.docstring,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,method.decorator,class.base,field.name,field.default
scverse_scanpy_1.10.1,_dotplot.py,python,pyplot from matplotlib,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,pyplot,matplotlib,,,,,,,,,,,,,,,
,_dotplot.py,python,,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,_dotplot.py,python,,,,,,Directory: scanpy\plotting\_dotplot.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,"MatrixPlot.DEFAULT_SAVE_PREFIX = ""matrixplot_""",class_field,,,,"Class field: MatrixPlot.DEFAULT_SAVE_PREFIX = ""matrixplot_""",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,,,"DEFAULT_SAVE_PREFIX = ""matrixplot_""",,,,,DEFAULT_SAVE_PREFIX,"""matrixplot_"""
scverse_scanpy_1.10.1,_matrixplot.py,python,"MatrixPlot.DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",class_field,,,,"Class field: MatrixPlot.DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,,,"DEFAULT_COLOR_LEGEND_TITLE = ""Mean expression\nin group""",,,,,DEFAULT_COLOR_LEGEND_TITLE,"""Mean expression\nin group"""
scverse_scanpy_1.10.1,_matrixplot.py,python,"MatrixPlot.DEFAULT_COLORMAP = rcParams[""image.cmap""]",class_field,,,,"Class field: MatrixPlot.DEFAULT_COLORMAP = rcParams[""image.cmap""]",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,,,"DEFAULT_COLORMAP = rcParams[""image.cmap""]",,,,,DEFAULT_COLORMAP,"rcParams[""image.cmap""]"
scverse_scanpy_1.10.1,_matrixplot.py,python,"MatrixPlot.DEFAULT_EDGE_COLOR = ""gray""",class_field,,,,"Class field: MatrixPlot.DEFAULT_EDGE_COLOR = ""gray""",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,,,"DEFAULT_EDGE_COLOR = ""gray""",,,,,DEFAULT_EDGE_COLOR,"""gray"""
scverse_scanpy_1.10.1,_matrixplot.py,python,MatrixPlot.DEFAULT_EDGE_LW = 0.1,class_field,,,,Class field: MatrixPlot.DEFAULT_EDGE_LW = 0.1,scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,,,DEFAULT_EDGE_LW = 0.1,,,,,DEFAULT_EDGE_LW,0.1
scverse_scanpy_1.10.1,_matrixplot.py,python,"[old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""standard_scale"",
        ""ax"",
        ""values_df"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )] MatrixPlot.__init__(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        standard_scale: Literal[""var"", ""group""] = None,
        ax: _AxesSubplot | None = None,
        values_df: pd.DataFrame | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",class_method,,,,"Class method: [old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""standard_scale"",
        ""ax"",
        ""values_df"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )] MatrixPlot.__init__(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        standard_scale: Literal[""var"", ""group""] = None,
        ax: _AxesSubplot | None = None,
        values_df: pd.DataFrame | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,__init__,"(
        self,
        adata: AnnData,
        var_names: _VarNames | Mapping[str, _VarNames],
        groupby: str | Sequence[str],
        *,
        use_raw: bool | None = None,
        log: bool = False,
        num_categories: int = 7,
        categories_order: Sequence[str] | None = None,
        title: str | None = None,
        figsize: tuple[float, float] | None = None,
        gene_symbols: str | None = None,
        var_group_positions: Sequence[tuple[int, int]] | None = None,
        var_group_labels: Sequence[str] | None = None,
        var_group_rotation: float | None = None,
        layer: str | None = None,
        standard_scale: Literal[""var"", ""group""] = None,
        ax: _AxesSubplot | None = None,
        values_df: pd.DataFrame | None = None,
        vmin: float | None = None,
        vmax: float | None = None,
        vcenter: float | None = None,
        norm: Normalize | None = None,
        **kwds,
    )",,,,"old_positionals(
        ""use_raw"",
        ""log"",
        ""num_categories"",
        ""categories_order"",
        ""title"",
        ""figsize"",
        ""gene_symbols"",
        ""var_group_positions"",
        ""var_group_labels"",
        ""var_group_rotation"",
        ""layer"",
        ""standard_scale"",
        ""ax"",
        ""values_df"",
        ""vmin"",
        ""vmax"",
        ""vcenter"",
        ""norm"",
    )",,,
scverse_scanpy_1.10.1,_matrixplot.py,python,"MatrixPlot.style(
        self,
        cmap: str = DEFAULT_COLORMAP,
        edge_color: ColorLike | None = DEFAULT_EDGE_COLOR,
        edge_lw: float | None = DEFAULT_EDGE_LW,
    )",class_method,,,,"Class method: MatrixPlot.style(
        self,
        cmap: str = DEFAULT_COLORMAP,
        edge_color: ColorLike | None = DEFAULT_EDGE_COLOR,
        edge_lw: float | None = DEFAULT_EDGE_LW,
    )",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,style,"(
        self,
        cmap: str = DEFAULT_COLORMAP,
        edge_color: ColorLike | None = DEFAULT_EDGE_COLOR,
        edge_lw: float | None = DEFAULT_EDGE_LW,
    )",,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,"MatrixPlot._mainplot(self, ax)",class_method,,,,"Class method: MatrixPlot._mainplot(self, ax)",scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,_mainplot,"(self, ax)",,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,MatrixPlot(BasePlot),class,,,,Class: MatrixPlot(BasePlot),scverse,scanpy,1.10.1,,,,,,,,,MatrixPlot,,,,,,,(BasePlot),,
scverse_scanpy_1.10.1,_matrixplot.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,Literal from typing,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",Literal,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,numpy,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,pyplot from matplotlib,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,pyplot,matplotlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_matrixplot.py,python,rcParams from matplotlib,import,,,,Import: rcParams from matplotlib,scverse,scanpy,1.10.1,from matplotlib import rcParams,rcParams,matplotlib,,,,,,,,,,,,,,,
,_matrixplot.py,python,,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,_matrixplot.py,python,,,,,,Directory: scanpy\plotting\_matrixplot.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_preprocessing.py,python,"filter_genes_dispersion(
    result: np.recarray,
    log: bool = False,
    show: bool | None = None,
    save: bool | str | None = None,
) -> None",function,filter_genes_dispersion,"(
    result: np.recarray,
    log: bool = False,
    show: bool | None = None,
    save: bool | str | None = None,
)",None,"Function: filter_genes_dispersion(
    result: np.recarray,
    log: bool = False,
    show: bool | None = None,
    save: bool | str | None = None,
) -> None",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_preprocessing.py,python,numpy,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_preprocessing.py,python,pandas,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,pandas,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_preprocessing.py,python,AnnData from anndata,import,,,,Import: AnnData from anndata,scverse,scanpy,1.10.1,from anndata import AnnData,AnnData,anndata,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_preprocessing.py,python,pyplot from matplotlib,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,pyplot,matplotlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_preprocessing.py,python,rcParams from matplotlib,import,,,,Import: rcParams from matplotlib,scverse,scanpy,1.10.1,from matplotlib import rcParams,rcParams,matplotlib,,,,,,,,,,,,,,,
,_preprocessing.py,python,,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,_preprocessing.py,python,,,,,,Directory: scanpy\plotting\_preprocessing.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_qc.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_qc.py,python,numpy,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_qc.py,python,pandas,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,pandas,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_qc.py,python,pyplot from matplotlib,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,pyplot,matplotlib,,,,,,,,,,,,,,,
,_qc.py,python,,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,_qc.py,python,,,,,,Directory: scanpy\plotting\_qc.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_rcmod.py,python,"set_rcParams_scanpy(fontsize=14, color_map=None)",function,set_rcParams_scanpy,"(fontsize=14, color_map=None)",,"Function: set_rcParams_scanpy(fontsize=14, color_map=None)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_rcmod.py,python,set_rcParams_defaults(),function,set_rcParams_defaults,(),,Function: set_rcParams_defaults(),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_rcmod.py,python,matplotlib,import,,,,Import: matplotlib,scverse,scanpy,1.10.1,import matplotlib as mpl,matplotlib,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_rcmod.py,python,cycler from cycler,import,,,,Import: cycler from cycler,scverse,scanpy,1.10.1,from cycler import cycler,cycler,cycler,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_rcmod.py,python,rcParams from matplotlib,import,,,,Import: rcParams from matplotlib,scverse,scanpy,1.10.1,from matplotlib import rcParams,rcParams,matplotlib,,,,,,,,,,,,,,,
,_rcmod.py,python,,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,_rcmod.py,python,,,,,,Directory: scanpy\plotting\_rcmod.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,"_plot_scores(
    ax: Axes,
    scores: np.ndarray,
    scale: Scale,
    title: str,
    threshold: float | None = None,
) -> None",function,_plot_scores,"(
    ax: Axes,
    scores: np.ndarray,
    scale: Scale,
    title: str,
    threshold: float | None = None,
)",None,"Function: _plot_scores(
    ax: Axes,
    scores: np.ndarray,
    scale: Scale,
    title: str,
    threshold: float | None = None,
) -> None",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,"Scale = _U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]",constant,,,,"Constant: Scale = _U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]",scverse,scanpy,1.10.1,,,,,"Scale = _U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]",Scale,"_U[Literal[""linear"", ""log"", ""symlog"", ""logit""], str]",,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,Literal from typing,import,,,,Import: Literal from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Literal",Literal,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,Union from typing,import,,,,Import: Union from typing,scverse,scanpy,1.10.1,from typing import Union as _U,Union,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,numpy,import,,,,Import: numpy,scverse,scanpy,1.10.1,import numpy as np,numpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,pandas,import,,,,Import: pandas,scverse,scanpy,1.10.1,import pandas as pd,pandas,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,_scrublet.py,python,pyplot from matplotlib,import,,,,Import: pyplot from matplotlib,scverse,scanpy,1.10.1,from matplotlib import pyplot as plt,pyplot,matplotlib,,,,,,,,,,,,,,,
,_scrublet.py,python,,,,,,File: scanpy\plotting,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,_scrublet.py,python,,,,,,Directory: scanpy\plotting\_scrublet.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
